"STATION","NAME","DATE","PRCP","TMAX","TMIN","WT01","WT03"
"USC00048351","SONOMA, CA US","1981-02-15","0.00","72","43",,
"USC00048351","SONOMA, CA US","1981-02-16","0.00","75","42",,
"USC00048351","SONOMA, CA US","1981-02-17","0.00","70","35",,
"USC00048351","SONOMA, CA US","1981-02-18","0.00","79","42",,
"USC00048351","SONOMA, CA US","1981-02-19","0.00","75","46",,
"USC00048351","SONOMA, CA US","1981-02-20","0.00","69","44",,
"USC00048351","SONOMA, CA US","1981-02-21","0.00","80","42",,
"USC00048351","SONOMA, CA US","1981-02-22","0.00","75","37",,
"USC00048351","SONOMA, CA US","1981-02-23","0.00","72","37",,
"USC00048351","SONOMA, CA US","1981-02-24","0.47","55","40",,
"USC00048351","SONOMA, CA US","1981-02-25","0.19","58","35",,
"USC00048351","SONOMA, CA US","1981-02-26","0.10","59","36",,
"USC00048351","SONOMA, CA US","1981-02-27","0.00","64","40",,
"USC00048351","SONOMA, CA US","1981-02-28","0.23","58","41",,
"USC00048351","SONOMA, CA US","1981-03-01","0.12","60","45",,
"USC00048351","SONOMA, CA US","1981-03-02","0.01","66","39",,
"USC00048351","SONOMA, CA US","1981-03-03","0.00","62","38",,
"USC00048351","SONOMA, CA US","1981-03-04","0.43","55","43",,
"USC00048351","SONOMA, CA US","1981-03-05","0.11","70","36",,
"USC00048351","SONOMA, CA US","1981-03-06","0.00","69","35",,
"USC00048351","SONOMA, CA US","1981-03-07","0.00","61","40",,
"USC00048351","SONOMA, CA US","1981-03-08","0.00","70","38",,
"USC00048351","SONOMA, CA US","1981-03-09","0.00","73","39",,
"USC00048351","SONOMA, CA US","1981-03-10","0.00","71","40",,
"USC00048351","SONOMA, CA US","1981-03-11","0.00","73","43",,
"USC00048351","SONOMA, CA US","1981-03-12","0.00","70","43",,
"USC00048351","SONOMA, CA US","1981-03-13","0.63","61","44",,
"USC00048351","SONOMA, CA US","1981-03-14","0.00","63","39",,
"USC00048351","SONOMA, CA US","1981-03-15","1.12","62","44",,
"USC00048351","SONOMA, CA US","1981-03-16","0.05","67","35",,
"USC00048351","SONOMA, CA US","1981-03-17","0.00","69","37",,
"USC00048351","SONOMA, CA US","1981-03-18","0.61","65","41",,
"USC00048351","SONOMA, CA US","1981-03-19","0.48","58","41",,
"USC00048351","SONOMA, CA US","1981-03-20","0.35","55","35",,
"USC00048351","SONOMA, CA US","1981-03-21","0.55","65","46",,
"USC00048351","SONOMA, CA US","1981-03-22","0.01","64","48",,
"USC00048351","SONOMA, CA US","1981-03-23","0.00","69","38",,
"USC00048351","SONOMA, CA US","1981-03-24","0.00","68","40",,
"USC00048351","SONOMA, CA US","1981-03-25","1.16","65","40",,
"USC00048351","SONOMA, CA US","1981-03-26","0.19","64","41",,
"USC00048351","SONOMA, CA US","1981-03-27","0.00","75","42",,
"USC00048351","SONOMA, CA US","1981-03-28","0.00","82","39",,
"USC00048351","SONOMA, CA US","1981-03-29","0.00","70","44",,
"USC00048351","SONOMA, CA US","1981-03-30","0.00","65","35",,
"USC00048351","SONOMA, CA US","1981-03-31","0.00","62","36",,
"USC00048351","SONOMA, CA US","1981-04-01","0.06","63","39",,
"USC00048351","SONOMA, CA US","1981-04-02","0.03","68","35",,
"USC00048351","SONOMA, CA US","1981-04-03","0.00","68","37",,
"USC00048351","SONOMA, CA US","1981-04-04","0.00","75","37",,
"USC00048351","SONOMA, CA US","1981-04-05","0.00","78","40",,
"USC00048351","SONOMA, CA US","1981-04-06","0.00","76","38",,
"USC00048351","SONOMA, CA US","1981-04-07","0.00","69","37",,
"USC00048351","SONOMA, CA US","1981-04-08","0.00","70","44",,
"USC00048351","SONOMA, CA US","1981-04-09","0.00","69","43",,
"USC00048351","SONOMA, CA US","1981-04-10","0.00","65","34",,
"USC00048351","SONOMA, CA US","1981-04-11","0.00","64","34",,
"USC00048351","SONOMA, CA US","1981-04-12","0.00","71","34",,
"USC00048351","SONOMA, CA US","1981-04-13","0.00","76","36",,
"USC00048351","SONOMA, CA US","1981-04-14","0.00","81","36",,
"USC00048351","SONOMA, CA US","1981-04-15","0.00","76","41",,
"USC00048351","SONOMA, CA US","1981-04-16","0.00","75","41",,
"USC00048351","SONOMA, CA US","1981-04-17","0.00","74","46",,
"USC00048351","SONOMA, CA US","1981-04-18","0.00","65","48",,
"USC00048351","SONOMA, CA US","1981-04-19","0.18","55","48",,
"USC00048351","SONOMA, CA US","1981-04-20","0.02","67","36",,
"USC00048351","SONOMA, CA US","1981-04-21","0.00","78","41",,
"USC00048351","SONOMA, CA US","1981-04-22","0.00","86","49",,
"USC00048351","SONOMA, CA US","1981-04-23","0.00","83","47",,
"USC00048351","SONOMA, CA US","1981-04-24","0.00","77","45",,
"USC00048351","SONOMA, CA US","1981-04-25","0.01","64","44",,
"USC00048351","SONOMA, CA US","1981-04-26","0.00","65","37",,
"USC00048351","SONOMA, CA US","1981-04-27","0.00","90","40",,
"USC00048351","SONOMA, CA US","1981-04-28","0.00","100","60",,
"USC00048351","SONOMA, CA US","1981-04-29","0.00","100","54",,
"USC00048351","SONOMA, CA US","1981-04-30","0.00","93","54",,
"USC00048351","SONOMA, CA US","1981-05-01","0.00","86","46",,
"USC00048351","SONOMA, CA US","1981-05-02","0.00","75","42",,
"USC00048351","SONOMA, CA US","1981-05-03","0.00","78","41",,
"USC00048351","SONOMA, CA US","1981-05-04","0.00","72","35",,
"USC00048351","SONOMA, CA US","1981-05-05","0.00","76","36",,
"USC00048351","SONOMA, CA US","1981-05-06","0.00","79","39",,
"USC00048351","SONOMA, CA US","1981-05-07","0.00","77","41",,
"USC00048351","SONOMA, CA US","1981-05-08","0.00","85","44",,
"USC00048351","SONOMA, CA US","1981-05-09","0.00","82","55",,
"USC00048351","SONOMA, CA US","1981-05-10","0.00","83","42",,
"USC00048351","SONOMA, CA US","1981-05-11","0.00","86","51",,
"USC00048351","SONOMA, CA US","1981-05-12","0.00","85","47",,
"USC00048351","SONOMA, CA US","1981-05-13","0.00","82","46",,
"USC00048351","SONOMA, CA US","1981-05-14","0.00","77","41",,
"USC00048351","SONOMA, CA US","1981-05-15","0.00","69","48",,
"USC00048351","SONOMA, CA US","1981-05-16","0.00","78","36",,
"USC00048351","SONOMA, CA US","1981-05-17","0.00","73","45",,
"USC00048351","SONOMA, CA US","1981-05-18","0.21","70","36",,
"USC00048351","SONOMA, CA US","1981-05-19","0.00","66","43",,
"USC00048351","SONOMA, CA US","1981-05-20","0.00","72","41",,
"USC00048351","SONOMA, CA US","1981-05-21","0.00","72","43",,
"USC00048351","SONOMA, CA US","1981-05-22","0.00","80","49",,
"USC00048351","SONOMA, CA US","1981-05-23","0.00","81","45",,
"USC00048351","SONOMA, CA US","1981-05-24","0.00","80","54",,
"USC00048351","SONOMA, CA US","1981-05-25","0.00","80","60",,
"USC00048351","SONOMA, CA US","1981-05-26","0.00","81","48",,
"USC00048351","SONOMA, CA US","1981-05-27","0.00","85","50",,
"USC00048351","SONOMA, CA US","1981-05-28","0.00","85","52",,
"USC00048351","SONOMA, CA US","1981-05-29","0.00","84","51",,
"USC00048351","SONOMA, CA US","1981-05-30","0.00","82","48",,
"USC00048351","SONOMA, CA US","1981-05-31","0.00","89","49",,
"USC00048351","SONOMA, CA US","1981-06-01","0.00","88","49",,
"USC00048351","SONOMA, CA US","1981-06-02","0.00","85","55",,
"USC00048351","SONOMA, CA US","1981-06-03","0.00","91","51",,
"USC00048351","SONOMA, CA US","1981-06-04","0.00","103","56",,
"USC00048351","SONOMA, CA US","1981-06-05","0.00","104","59",,
"USC00048351","SONOMA, CA US","1981-06-06","0.00","97","60",,
"USC00048351","SONOMA, CA US","1981-06-07","0.00","85","50",,
"USC00048351","SONOMA, CA US","1981-06-08","0.00","82","71",,
"USC00048351","SONOMA, CA US","1981-06-09","0.00","81","63",,
"USC00048351","SONOMA, CA US","1981-06-10","0.00","85","50",,
"USC00048351","SONOMA, CA US","1981-06-11","0.00","85","53",,
"USC00048351","SONOMA, CA US","1981-06-12","0.00","81","53",,
"USC00048351","SONOMA, CA US","1981-06-13","0.00","82","52",,
"USC00048351","SONOMA, CA US","1981-06-14","0.00","92","54",,
"USC00048351","SONOMA, CA US","1981-06-15","0.00","98","70",,
"USC00048351","SONOMA, CA US","1981-06-16","0.00","100","58",,
"USC00048351","SONOMA, CA US","1981-06-17","0.00","99","51",,
"USC00048351","SONOMA, CA US","1981-06-18","0.00","109","64",,
"USC00048351","SONOMA, CA US","1981-06-19","0.00","106","67",,
"USC00048351","SONOMA, CA US","1981-06-20","0.00","104","55",,
"USC00048351","SONOMA, CA US","1981-06-21","0.00","105","63",,
"USC00048351","SONOMA, CA US","1981-06-22","0.00","103","62",,
"USC00048351","SONOMA, CA US","1981-06-23","0.00","96","57",,
"USC00048351","SONOMA, CA US","1981-06-24","0.00","89","59",,
"USC00048351","SONOMA, CA US","1981-06-25","0.00","90","49",,
"USC00048351","SONOMA, CA US","1981-06-26","0.00","93","54",,
"USC00048351","SONOMA, CA US","1981-06-27","0.00","95","52",,
"USC00048351","SONOMA, CA US","1981-06-28","0.00","95","53",,
"USC00048351","SONOMA, CA US","1981-06-29","0.00","93","53",,
"USC00048351","SONOMA, CA US","1981-06-30","0.00","89","53",,
"USC00048351","SONOMA, CA US","1981-07-01","0.00","88","47",,
"USC00048351","SONOMA, CA US","1981-07-02","0.00","93","48",,
"USC00048351","SONOMA, CA US","1981-07-03","0.00","99","48",,
"USC00048351","SONOMA, CA US","1981-07-04","0.00","100","49",,
"USC00048351","SONOMA, CA US","1981-07-05","0.00","96","67",,
"USC00048351","SONOMA, CA US","1981-07-06","0.00","86","47",,
"USC00048351","SONOMA, CA US","1981-07-07","0.00","90","47",,
"USC00048351","SONOMA, CA US","1981-07-08","0.00","95","50",,
"USC00048351","SONOMA, CA US","1981-07-09","0.00","94","48",,
"USC00048351","SONOMA, CA US","1981-07-10","0.00","87","46",,
"USC00048351","SONOMA, CA US","1981-07-11","0.00","85","45",,
"USC00048351","SONOMA, CA US","1981-07-12","0.00","84","43",,
"USC00048351","SONOMA, CA US","1981-07-13","0.00","94","46",,
"USC00048351","SONOMA, CA US","1981-07-14","0.00","100","53",,
"USC00048351","SONOMA, CA US","1981-07-15","0.00","99","47",,
"USC00048351","SONOMA, CA US","1981-07-16","0.00","91","48",,
"USC00048351","SONOMA, CA US","1981-07-17","0.00","80","50",,
"USC00048351","SONOMA, CA US","1981-07-18","0.00","88","46",,
"USC00048351","SONOMA, CA US","1981-07-19","0.00","92","46",,
"USC00048351","SONOMA, CA US","1981-07-20","0.00","97","45",,
"USC00048351","SONOMA, CA US","1981-07-21","0.00","98","48",,
"USC00048351","SONOMA, CA US","1981-07-22","0.00","92","47",,
"USC00048351","SONOMA, CA US","1981-07-23","0.00","85","47",,
"USC00048351","SONOMA, CA US","1981-07-24","0.00","86","49",,
"USC00048351","SONOMA, CA US","1981-07-25","0.00","86","48",,
"USC00048351","SONOMA, CA US","1981-07-26","0.00","89","49",,
"USC00048351","SONOMA, CA US","1981-07-27","0.00","92","47",,
"USC00048351","SONOMA, CA US","1981-07-28","0.00","92","54",,
"USC00048351","SONOMA, CA US","1981-07-29","0.00","92","53",,
"USC00048351","SONOMA, CA US","1981-07-30","0.00","83","47",,
"USC00048351","SONOMA, CA US","1981-07-31","0.00","81","50",,
"USC00048351","SONOMA, CA US","1981-08-01","0.00","81","51",,
"USC00048351","SONOMA, CA US","1981-08-02","0.00","83","46",,
"USC00048351","SONOMA, CA US","1981-08-03","0.00","84","50",,
"USC00048351","SONOMA, CA US","1981-08-04","0.00","86","48",,
"USC00048351","SONOMA, CA US","1981-08-05","0.00","96","50",,
"USC00048351","SONOMA, CA US","1981-08-06","0.00","100","51",,
"USC00048351","SONOMA, CA US","1981-08-07","0.00","104","54",,
"USC00048351","SONOMA, CA US","1981-08-08","0.00","106","51",,
"USC00048351","SONOMA, CA US","1981-08-09","0.00","96","51",,
"USC00048351","SONOMA, CA US","1981-08-10","0.00","87","53",,
"USC00048351","SONOMA, CA US","1981-08-11","0.00","85","58",,
"USC00048351","SONOMA, CA US","1981-08-12","0.00","79","56",,
"USC00048351","SONOMA, CA US","1981-08-13","0.00","82","54",,
"USC00048351","SONOMA, CA US","1981-08-14","0.00","81","55",,
"USC00048351","SONOMA, CA US","1981-08-15","0.00","91","48",,
"USC00048351","SONOMA, CA US","1981-08-16","0.00","92","48",,
"USC00048351","SONOMA, CA US","1981-08-17","0.00","97","49",,
"USC00048351","SONOMA, CA US","1981-08-18","0.00","84","48",,
"USC00048351","SONOMA, CA US","1981-08-19","0.00","76","51",,
"USC00048351","SONOMA, CA US","1981-08-20","0.00","81","47",,
"USC00048351","SONOMA, CA US","1981-08-21","0.00","90","47",,
"USC00048351","SONOMA, CA US","1981-08-22","0.00","89","51",,
"USC00048351","SONOMA, CA US","1981-08-23","0.00","82","53",,
"USC00048351","SONOMA, CA US","1981-08-24","0.00","82","46",,
"USC00048351","SONOMA, CA US","1981-08-25","0.00","88","47",,
"USC00048351","SONOMA, CA US","1981-08-26","0.00","93","46",,
"USC00048351","SONOMA, CA US","1981-08-27","0.00","102","51",,
"USC00048351","SONOMA, CA US","1981-08-28","0.00","101","52",,
"USC00048351","SONOMA, CA US","1981-08-29","0.00","100","47",,
"USC00048351","SONOMA, CA US","1981-08-30","0.00","90","50",,
"USC00048351","SONOMA, CA US","1981-08-31","0.00","89","50",,
"USC00048351","SONOMA, CA US","1981-09-01","0.00","90","49",,
"USC00048351","SONOMA, CA US","1981-09-02","0.00","89","56",,
"USC00048351","SONOMA, CA US","1981-09-03","0.00","86","55",,
"USC00048351","SONOMA, CA US","1981-09-04","0.00","89","48",,
"USC00048351","SONOMA, CA US","1981-09-05","0.00","95","48",,
"USC00048351","SONOMA, CA US","1981-09-06","0.00","94","48",,
"USC00048351","SONOMA, CA US","1981-09-07","0.00","92","54",,
"USC00048351","SONOMA, CA US","1981-09-08","0.00","93","51",,
"USC00048351","SONOMA, CA US","1981-09-09","0.00","92","50",,
"USC00048351","SONOMA, CA US","1981-09-10","0.00","91","49",,
"USC00048351","SONOMA, CA US","1981-09-11","0.00","91","46",,
"USC00048351","SONOMA, CA US","1981-09-12","0.00","92","46",,
"USC00048351","SONOMA, CA US","1981-09-13","0.00","86","56",,
"USC00048351","SONOMA, CA US","1981-09-14","0.00","85","54",,
"USC00048351","SONOMA, CA US","1981-09-15","0.00","86","54",,
"USC00048351","SONOMA, CA US","1981-09-16","0.00","85","51",,
"USC00048351","SONOMA, CA US","1981-09-17","0.00","85","50",,
"USC00048351","SONOMA, CA US","1981-09-18","0.00","85","49",,
"USC00048351","SONOMA, CA US","1981-09-19","0.00","88","51",,
"USC00048351","SONOMA, CA US","1981-09-20","0.00","92","47",,
"USC00048351","SONOMA, CA US","1981-09-21","0.00","90","47",,
"USC00048351","SONOMA, CA US","1981-09-22","0.00","90","40",,
"USC00048351","SONOMA, CA US","1981-09-23","0.00","85","44",,
"USC00048351","SONOMA, CA US","1981-09-24","0.00","78","41",,
"USC00048351","SONOMA, CA US","1981-09-25","0.18","78","52",,
"USC00048351","SONOMA, CA US","1981-09-26","0.00","81","51",,
"USC00048351","SONOMA, CA US","1981-09-27","0.02","81","59",,
"USC00048351","SONOMA, CA US","1981-09-28","0.00","80","47",,
"USC00048351","SONOMA, CA US","1981-09-29","0.00","85","45",,
"USC00048351","SONOMA, CA US","1981-09-30","0.00","96","43",,
"USC00048351","SONOMA, CA US","1981-10-01","0.00","95","49",,
"USC00048351","SONOMA, CA US","1981-10-02","0.00","89","51",,
"USC00048351","SONOMA, CA US","1981-10-03","0.00","77","44",,
"USC00048351","SONOMA, CA US","1981-10-04","0.00","78","40",,
"USC00048351","SONOMA, CA US","1981-10-05","0.00","82","40",,
"USC00048351","SONOMA, CA US","1981-10-06","0.00","81","43",,
"USC00048351","SONOMA, CA US","1981-10-07","0.00","74","52",,
"USC00048351","SONOMA, CA US","1981-10-08","0.00","77","43",,
"USC00048351","SONOMA, CA US","1981-10-09","0.00","79","43",,
"USC00048351","SONOMA, CA US","1981-10-10","0.15","73","55",,
"USC00048351","SONOMA, CA US","1981-10-11","0.00","77","43",,
"USC00048351","SONOMA, CA US","1981-10-12","0.05","72","39",,
"USC00048351","SONOMA, CA US","1981-10-13","0.00","69","36",,
"USC00048351","SONOMA, CA US","1981-10-14","0.00","74","36",,
"USC00048351","SONOMA, CA US","1981-10-15","0.00","80","39",,
"USC00048351","SONOMA, CA US","1981-10-16","0.00","82","37",,
"USC00048351","SONOMA, CA US","1981-10-17","0.00","82","39",,
"USC00048351","SONOMA, CA US","1981-10-18","0.00","93","41",,
"USC00048351","SONOMA, CA US","1981-10-19","0.00","87","41",,
"USC00048351","SONOMA, CA US","1981-10-20","0.00","87","41",,
"USC00048351","SONOMA, CA US","1981-10-21","0.00","82","41",,
"USC00048351","SONOMA, CA US","1981-10-22","0.00","84","43",,
"USC00048351","SONOMA, CA US","1981-10-23","0.00","88","40",,
"USC00048351","SONOMA, CA US","1981-10-24","0.00","87","37",,
"USC00048351","SONOMA, CA US","1981-10-25","0.00","70","48",,
"USC00048351","SONOMA, CA US","1981-10-26","0.00","68","52",,
"USC00048351","SONOMA, CA US","1981-10-27","0.60","67","53",,
"USC00048351","SONOMA, CA US","1981-10-28","1.20","66","50",,
"USC00048351","SONOMA, CA US","1981-10-29","0.51","66","44",,
"USC00048351","SONOMA, CA US","1981-10-30","0.00","77","38",,
"USC00048351","SONOMA, CA US","1981-10-31","0.00","80","41",,
"USC00048351","SONOMA, CA US","1981-11-01","0.00","81","41",,
"USC00048351","SONOMA, CA US","1981-11-02","0.00","79","41",,
"USC00048351","SONOMA, CA US","1981-11-03","0.00","78","41",,
"USC00048351","SONOMA, CA US","1981-11-04","0.00","72","43",,
"USC00048351","SONOMA, CA US","1981-11-05","0.00","69","49",,
"USC00048351","SONOMA, CA US","1981-11-06","0.10","73","49",,
"USC00048351","SONOMA, CA US","1981-11-07","0.00","77","53",,
"USC00048351","SONOMA, CA US","1981-11-08","0.00","74","53",,
"USC00048351","SONOMA, CA US","1981-11-09","0.00","70",,,
"USC00048351","SONOMA, CA US","1981-11-10","0.00","67","51",,
"USC00048351","SONOMA, CA US","1981-11-11","0.00","67","53",,
"USC00048351","SONOMA, CA US","1981-11-12","1.19","67","53",,
"USC00048351","SONOMA, CA US","1981-11-13","1.45","63","61",,
"USC00048351","SONOMA, CA US","1981-11-14","0.35","65","61",,
"USC00048351","SONOMA, CA US","1981-11-15","0.25","65","59",,
"USC00048351","SONOMA, CA US","1981-11-16","0.10","66","61",,
"USC00048351","SONOMA, CA US","1981-11-17","0.43","65","51",,
"USC00048351","SONOMA, CA US","1981-11-18","0.00","61","37",,
"USC00048351","SONOMA, CA US","1981-11-19","0.00","65","38",,
"USC00048351","SONOMA, CA US","1981-11-20","0.00","63","53",,
"USC00048351","SONOMA, CA US","1981-11-21","1.59","62","55",,
"USC00048351","SONOMA, CA US","1981-11-22","0.26","65","47",,
"USC00048351","SONOMA, CA US","1981-11-23","0.76","64","53",,
"USC00048351","SONOMA, CA US","1981-11-24","0.29","62","50",,
"USC00048351","SONOMA, CA US","1981-11-25","0.00","60","41",,
"USC00048351","SONOMA, CA US","1981-11-26","0.00",,,,
"USC00048351","SONOMA, CA US","1981-11-27","0.72","60","42",,
"USC00048351","SONOMA, CA US","1981-11-28","0.00","68","42",,
"USC00048351","SONOMA, CA US","1981-11-29","0.00","65","32",,
"USC00048351","SONOMA, CA US","1981-11-30","0.00","63","34",,
"USC00048351","SONOMA, CA US","1981-12-01","0.00","68","37",,
"USC00048351","SONOMA, CA US","1981-12-02","0.00","64","40",,
"USC00048351","SONOMA, CA US","1981-12-03","0.00","60","36",,
"USC00048351","SONOMA, CA US","1981-12-04","0.00","57","39",,
"USC00048351","SONOMA, CA US","1981-12-05","0.00","52","44",,
"USC00048351","SONOMA, CA US","1981-12-06","0.00","57","40",,
"USC00048351","SONOMA, CA US","1981-12-07","0.06","58","40",,
"USC00048351","SONOMA, CA US","1981-12-08","0.00","60","44",,
"USC00048351","SONOMA, CA US","1981-12-09","0.10","56","42",,
"USC00048351","SONOMA, CA US","1981-12-10","0.09","61","38",,
"USC00048351","SONOMA, CA US","1981-12-11","0.00","63","33",,
"USC00048351","SONOMA, CA US","1981-12-12","0.34","60","39",,
"USC00048351","SONOMA, CA US","1981-12-13","0.15","56","47",,
"USC00048351","SONOMA, CA US","1981-12-14","0.24","65","42",,
"USC00048351","SONOMA, CA US","1981-12-15","0.17","67","49",,
"USC00048351","SONOMA, CA US","1981-12-16","0.00","63","35",,
"USC00048351","SONOMA, CA US","1981-12-17","0.00","61","35",,
"USC00048351","SONOMA, CA US","1981-12-18","0.58","55","47",,
"USC00048351","SONOMA, CA US","1981-12-19","3.42","60","47",,
"USC00048351","SONOMA, CA US","1981-12-20","1.89","62","54",,
"USC00048351","SONOMA, CA US","1981-12-21","0.17","65","49",,
"USC00048351","SONOMA, CA US","1981-12-22","0.00","61","33",,
"USC00048351","SONOMA, CA US","1981-12-23","0.00","61","40",,
"USC00048351","SONOMA, CA US","1981-12-24","0.00","60","41",,
"USC00048351","SONOMA, CA US","1981-12-25","0.00","65","38",,
"USC00048351","SONOMA, CA US","1981-12-26","0.03","60","39",,
"USC00048351","SONOMA, CA US","1981-12-27","0.01","64","42",,
"USC00048351","SONOMA, CA US","1981-12-28","0.00","58","35",,
"USC00048351","SONOMA, CA US","1981-12-29","2.99","59","45",,
"USC00048351","SONOMA, CA US","1981-12-30","0.06","60","46",,
"USC00048351","SONOMA, CA US","1981-12-31","0.10","55","46",,
"USC00048351","SONOMA, CA US","1982-01-01","0.50","51","35",,
"USC00048351","SONOMA, CA US","1982-01-02","0.69","52","35",,
"USC00048351","SONOMA, CA US","1982-01-03","0.03","51","30",,
"USC00048351","SONOMA, CA US","1982-01-04","6.75","47","40",,
"USC00048351","SONOMA, CA US","1982-01-05","1.15","56","39",,
"USC00048351","SONOMA, CA US","1982-01-06","0.00","56","31",,
"USC00048351","SONOMA, CA US","1982-01-07","0.00","56","30",,
"USC00048351","SONOMA, CA US","1982-01-08","0.01","58","27",,
"USC00048351","SONOMA, CA US","1982-01-09","0.00","60","28",,
"USC00048351","SONOMA, CA US","1982-01-10","0.00","59","29",,
"USC00048351","SONOMA, CA US","1982-01-11","0.00","60","32",,
"USC00048351","SONOMA, CA US","1982-01-12","0.00","66","32",,
"USC00048351","SONOMA, CA US","1982-01-13","0.00","64","32",,
"USC00048351","SONOMA, CA US","1982-01-14","0.00","56","32",,
"USC00048351","SONOMA, CA US","1982-01-15","0.00","51","31",,
"USC00048351","SONOMA, CA US","1982-01-16","0.00","50","33",,
"USC00048351","SONOMA, CA US","1982-01-17","0.00","45","36",,
"USC00048351","SONOMA, CA US","1982-01-18","0.10","53","40",,
"USC00048351","SONOMA, CA US","1982-01-19","0.51","52","30",,
"USC00048351","SONOMA, CA US","1982-01-20","1.37","47","35",,
"USC00048351","SONOMA, CA US","1982-01-21","0.12","52","32",,
"USC00048351","SONOMA, CA US","1982-01-22","0.00","50","28",,
"USC00048351","SONOMA, CA US","1982-01-23","0.00","54","37",,
"USC00048351","SONOMA, CA US","1982-01-24","0.00","53","43",,
"USC00048351","SONOMA, CA US","1982-01-25","0.00","55","39",,
"USC00048351","SONOMA, CA US","1982-01-26","0.25","56","43",,
"USC00048351","SONOMA, CA US","1982-01-27","0.00","58","29",,
"USC00048351","SONOMA, CA US","1982-01-28","0.49","57","41",,
"USC00048351","SONOMA, CA US","1982-01-29","0.00","67","35",,
"USC00048351","SONOMA, CA US","1982-01-30","0.00","63","31",,
"USC00048351","SONOMA, CA US","1982-01-31","0.00","65","32",,
"USC00048351","SONOMA, CA US","1982-02-01","0.00","76","36",,
"USC00048351","SONOMA, CA US","1982-02-02","0.00","75","46",,
"USC00048351","SONOMA, CA US","1982-02-03","0.00","71","36",,
"USC00048351","SONOMA, CA US","1982-02-04","0.00","69","39",,
"USC00048351","SONOMA, CA US","1982-02-05","0.00","60","27",,
"USC00048351","SONOMA, CA US","1982-02-06","0.00","63","28",,
"USC00048351","SONOMA, CA US","1982-02-07","0.00","62","29",,
"USC00048351","SONOMA, CA US","1982-02-08","0.00","61","32",,
"USC00048351","SONOMA, CA US","1982-02-09","0.00","57","36",,
"USC00048351","SONOMA, CA US","1982-02-10","0.00","60","33",,
"USC00048351","SONOMA, CA US","1982-02-11","0.00","65","28",,
"USC00048351","SONOMA, CA US","1982-02-12","0.00","65","33",,
"USC00048351","SONOMA, CA US","1982-02-13","0.86","59","49",,
"USC00048351","SONOMA, CA US","1982-02-14","0.90","61","53",,
"USC00048351","SONOMA, CA US","1982-02-15","2.74","58","54",,
"USC00048351","SONOMA, CA US","1982-02-16","1.31","65","52",,
"USC00048351","SONOMA, CA US","1982-02-17","0.05","71","51",,
"USC00048351","SONOMA, CA US","1982-02-18","0.00","70","39",,
"USC00048351","SONOMA, CA US","1982-02-19","0.00","72","47",,
"USC00048351","SONOMA, CA US","1982-02-20","0.00","74","47",,
"USC00048351","SONOMA, CA US","1982-02-21","0.00","75","51",,
"USC00048351","SONOMA, CA US","1982-02-22","0.00","65","39",,
"USC00048351","SONOMA, CA US","1982-02-23","0.00","65","33",,
"USC00048351","SONOMA, CA US","1982-02-24","0.00","68","31",,
"USC00048351","SONOMA, CA US","1982-02-25","0.00","65","35",,
"USC00048351","SONOMA, CA US","1982-02-26","0.03","62","39",,
"USC00048351","SONOMA, CA US","1982-02-27","0.21","66","49",,
"USC00048351","SONOMA, CA US","1982-02-28","0.00","65","44",,
"USC00048351","SONOMA, CA US","1982-03-01","1.00","64","52",,
"USC00048351","SONOMA, CA US","1982-03-02","0.34","61","48",,
"USC00048351","SONOMA, CA US","1982-03-03","0.00","62","34",,
"USC00048351","SONOMA, CA US","1982-03-04","0.00","69","37",,
"USC00048351","SONOMA, CA US","1982-03-05","0.00","72","36",,
"USC00048351","SONOMA, CA US","1982-03-06","0.00","71","35",,
"USC00048351","SONOMA, CA US","1982-03-07","0.00","71","43",,
"USC00048351","SONOMA, CA US","1982-03-08","0.05","68","49",,
"USC00048351","SONOMA, CA US","1982-03-09","0.00","68","40",,
