"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT10","WT11","WT13","WT14","WT16","WT18","WT21","WT22"
"USC00049440","WARM SPRINGS DAM, CA US","1998-03-04","0.00",,"62","36",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-03-05","0.22",,"47","34",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-03-06","0.00",,"61","35",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-03-07","0.25",,"53","42",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-03-08","0.00",,"62","37",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-03-09","0.00",,"74","42",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-03-10","0.00",,"75","44",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-03-11","0.07",,"72","45",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-03-12","1.57",,"58","43",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-03-13","0.06",,"62","44",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-03-14","0.00",,"78","50",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-03-15","0.00",,"75","50",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-03-16","0.00",,"75","46",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-03-17","0.00",,"72","41",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-03-18","0.00",,"76","42",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-03-19","0.00",,"70","47",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-03-20","0.00",,"60","53",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-03-21","0.85",,"58","53",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-03-22","0.51",,"61","54",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-03-23","0.93",,"61","50",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-03-24","0.72",,"65","46",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-03-25","0.04",,"68","51",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-03-26","0.04",,"60","48",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-03-27","0.05",,"59","39",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-03-28","0.03",,"56","39",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-03-29","0.00",,"66","40",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-03-30","0.44",,"63","44",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-03-31","0.33",,"51","42",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-04-01","0.00",,"66","45",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-04-02","0.59",,"57","44",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-04-03","0.22",,"55","44",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-04-04","0.16",,"59","41",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-04-05","0.00",,"61","39",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-04-06","0.08",,"57","39",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-04-07","0.00",,"62","36",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-04-08","0.35",,"58","38",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-04-09","0.10",,"60","49",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-04-10","0.06",,"58","45",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-04-11","0.00",,"62","46",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-04-12","0.63",,"55","36",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-04-13","0.04",,"57","34",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-04-14","0.00",,"57","34",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-04-15","0.00",,"66","37",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-04-16","0.00",,"71","39",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-04-17","0.00",,"74","39",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-04-18","0.00",,"73","49",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-04-19","0.00",,"78","45",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-04-20","0.00",,"82","52",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-04-21","0.00",,"88","52",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-04-22","0.15",,"75","52",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-04-23","0.61",,"63","49",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-04-24","0.00",,"66","50",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-04-25","0.00",,"75","53",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-04-26","0.00",,"85","53",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-04-27","0.00",,"88","45",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-04-28","0.00",,"83","47",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-04-29","0.00",,"84","49",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-04-30","0.53",,"70","54",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-05-01","0.88",,"58","49",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-05-02","0.08",,"65","48",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-05-03","0.00",,"69","46",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-05-04","0.00",,"71","54",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-05-05","0.13",,"68","53",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-05-06","0.04",,"63","53",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-05-07","0.00",,"68","53",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-05-08","0.00",,"66","53",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-05-09","0.00",,"65","51",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-05-10","0.00",,"69","45",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-05-11","0.55",,"55","47",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-05-12","0.13",,"58","41",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-05-13","0.00",,"65","46",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-05-14","0.00",,"64","42",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-05-15","0.00",,"68","47",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-05-16","0.02",,"61","43",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-05-17","0.00",,"73","47",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-05-18","0.00",,"77","44",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-05-19","0.00",,"65","40",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-05-20","0.00",,"70","52",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-05-21","0.00",,"74","52",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-05-22","0.00",,"79","52",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-05-23","0.00",,"73","55",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-05-24","0.00",,"65","51",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-05-25","0.00",,"66","38",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-05-26","0.19",,"61","44",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-05-27","1.10",,"58","46",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-05-28","1.90",,"57","50",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-05-29","0.90",,"61","49",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-05-30","0.00",,"76","53",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-05-31","0.00",,"77","53",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-06-01","0.00",,"75","56",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-06-02","0.00",,"72","56",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-06-03","0.00",,"63","57",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-06-04","0.00",,"70","48",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-06-05","0.00",,"76","54",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-06-06","0.00",,"71","54",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-06-07","0.02",,"66","54",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-06-08","0.00",,"79","51",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-06-09","0.00",,"76","57",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-06-10","0.00",,"78","54",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-06-11","0.00",,"73","54",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-06-12","0.02",,"70","55",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-06-13","0.00",,"80","52",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-06-14","0.00",,"91","55",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-06-15","0.00",,"96","66",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-06-16","0.00",,"90","54",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-06-17","0.00",,"89","49",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-06-18","0.00",,"86","50",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-06-19","0.00",,"79","51",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-06-20","0.00",,"75","52",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-06-21","0.00",,"71","55",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-06-22","0.00",,"72","55",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-06-23","0.00",,"76","54",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-06-24","0.00",,"80","55",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-06-25","0.00",,"77","50",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-06-26","0.00",,"86","57",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-06-27","0.00",,"90","58",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-06-28","0.00",,"78","52",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-06-29","0.00",,"78","48",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-06-30","0.00",,"83","49",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-07-01","0.00",,"86","54",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-07-02","0.00",,"82","52",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-07-03","0.00",,"87","51",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-07-04","0.00",,"86","51",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-07-05","0.00",,"89","53",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-07-06","0.00",,"93","53",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-07-07","0.00",,"96","52",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-07-08","0.00",,"86","52",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-07-09","0.00",,"81","51",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-07-10","0.00",,"84","53",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-07-11","0.00",,"90","51",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-07-12","0.00",,"96","54",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-07-13","0.00",,"93","60",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-07-14","0.00",,"96","52",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-07-15","0.00",,"100","71",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-07-16","0.00",,"106","55",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-07-17","0.00",,"102","60",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-07-18","0.00",,"105","65",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-07-19","0.00",,"105","53",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-07-20","0.00",,"91","54",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-07-21","0.00",,"85","55",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-07-22","0.00",,"80","55",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-07-23","0.00",,"80","55",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-07-24","0.00",,"81","57",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-07-25","0.00",,"93","53",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-07-26","0.00",,"91","53",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-07-27","0.00",,"91","51",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-07-28","0.00",,"87","52",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-07-29","0.00",,"82","55",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-07-30","0.00",,"84","52",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-07-31","0.00",,"88","54",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-08-01","0.00",,"101","53",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-08-02","0.00",,"106","56",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-08-03","0.00",,"111","63",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-08-04","0.00",,"108","57",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-08-05","0.00",,"100","53",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-08-06","0.00",,"99","57",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-08-07","0.00",,"91","48",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-08-08","0.00",,"88","48",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-08-09","0.00",,"92","53",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-08-10","0.00",,"100","55",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-08-11","0.00",,"103","58",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-08-12","0.00",,"104","59",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-08-13","0.00",,"100","53",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-08-14","0.00",,"93","54",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-08-15","0.00",,"91","50",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-08-16","0.00",,"88","51",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-08-17","0.00",,"86","59",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-08-18","0.00",,"83","51",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-08-19","0.00",,"79","54",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-08-20","0.00",,"81","54",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-08-21","0.00",,"87","50",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-08-22","0.00",,"93","52",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-08-23","0.00",,"96","62",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-08-24","0.00",,"96","50",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-08-25","0.00",,"78","52",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-08-26","0.00",,"87","54",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-08-27","0.00",,"97","48",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-08-28","0.00",,"99","49",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-08-29","0.00",,"100","48",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-08-30","0.00",,"93","48",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-08-31","0.00",,"102","48",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-09-01","0.00",,"98","52",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-09-02","0.00",,"104","53",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-09-03","0.00",,"101","54",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-09-04","0.00",,"89","60",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-09-05","0.00",,"79","62",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-09-06","0.00",,"97","61",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-09-07","0.00",,"98","61",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-09-08","0.00",,"87","56",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-09-09","0.00",,"77","58",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-09-10","0.00",,"87","49",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-09-11","0.00",,"94","53",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-09-12","0.00",,"98","54",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-09-13","0.00",,"102","53",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-09-14","0.00",,"88","53",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-09-15","0.00",,"81","53",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-09-16","0.00",,"87","52",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-09-17","0.00",,"80","46",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-09-18","0.00",,"81","60",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-09-19","0.00",,"84","60",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-09-20","0.00",,"86","54",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-09-21","0.00",,"76","54",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-09-22","0.00",,"68","52",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-09-23","0.00",,"77","46",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-09-24","0.00",,"76","54",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-09-25","0.00",,"69","48",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-09-26","0.00",,"75","46",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-09-27","0.05",,"62","46",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-09-28","0.00",,"77","51",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-09-29","0.00",,"67","51",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-09-30","0.00",,"73","55",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-10-01","0.00",,"63","54",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-10-02","0.07",,"71","49",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-10-03","0.02",,"74","50",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-10-04","0.00",,"79","49",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-10-05","0.00",,"87","53",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-10-06","0.00",,"84","48",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-10-07","0.00",,"74","40",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-10-08","0.00",,"73","52",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-10-09","0.00",,"71","48",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-10-10","0.00",,"76","41",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-10-11","0.00",,"80","42",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-10-12","0.00",,"71","43",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-10-13","0.00",,"74","52",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-10-14","0.00",,"69","54",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-10-15","0.00",,"72","48",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-10-16","0.00",,"78","48",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-10-17","0.00",,"81","41",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-10-18","0.00",,"84","41",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-10-19","0.00",,"87","53",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-10-20","0.00",,"88","50",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-10-21","0.00",,"87","48",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-10-22","0.00",,"71","38",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-10-23","1.07",,"70","36",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-10-24","0.12",,"67","49",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-10-25","0.00",,"71","50",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-10-26","0.00",,"82","48",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-10-27","0.00",,"60","48",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-10-28","0.00",,"67","54",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-10-29","0.00",,"66","51",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-10-30","0.00",,"73","42",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-10-31","0.03",,"64","43",,,,,,,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1998-11-01","0.00",,"65","47",,,,,,,,,,,,,,,,
